date,open,high,low,close,volume,unadjusted,putthrough
2014-03-20,13.2854,13.6650,13.2854,13.4372,3325420,17.7000,0
2014-03-21,13.2854,13.5131,13.2854,13.2854,1236010,17.5000,0
2014-03-24,13.4372,13.6650,13.3613,13.3613,2498010,17.6000,60000
2014-03-25,13.4372,13.4372,13.0576,13.0576,2051430,17.2000,0
2014-03-26,13.1335,13.1335,12.6780,12.7540,2030920,16.8000,0
2014-03-27,12.8299,12.8299,12.6781,12.7540,1026180,16.8000,20000
2014-03-28,12.7540,12.9058,12.7540,12.9058,713160,17.0000,0
2014-03-31,12.9817,12.9817,12.7540,12.7540,831760,16.8000,0
2014-04-01,12.8299,12.8299,12.6022,12.6781,1701600,16.7000,0
2014-04-02,12.6781,12.7540,12.5263,12.6781,1217110,16.7000,0
2014-04-03,12.6781,12.8299,12.6022,12.7540,519700,16.8000,0
2014-04-04,12.8299,12.8299,12.6781,12.8299,608360,16.9000,0
2014-04-07,12.7540,12.8299,12.6781,12.7540,441790,16.8000,0
2014-04-08,12.7540,12.8299,12.6781,12.6781,515610,16.7000,0
2014-04-10,12.6781,12.7540,12.6781,12.6781,485550,16.7000,0
2014-04-11,12.6022,12.6781,12.5263,12.6021,670380,16.6000,0
2014-04-14,12.6780,12.7539,12.6021,12.6781,414100,16.7000,0
2014-04-15,12.6022,12.6781,12.5263,12.5262,480360,16.5000,0
2014-04-16,12.5262,12.5262,11.9948,12.1466,1065090,16.0000,0
2014-04-17,12.1466,12.4503,12.1466,12.2226,681040,16.1000,0
2014-04-18,12.2226,12.2985,12.0708,12.0707,763370,15.9000,0
2014-04-21,12.0707,12.0707,11.6911,11.7671,565920,15.5000,0
2014-04-22,11.6912,11.9949,11.6153,11.9948,529160,15.8000,80000
2014-04-23,12.0707,12.0707,11.8430,11.9948,217960,15.8000,0
2014-04-24,11.9189,12.0707,11.9189,12.0707,288090,15.9000,0
2014-04-25,11.9189,12.1466,11.9189,11.9189,516240,15.7000,80000
2014-04-28,11.9189,11.9948,11.8430,11.9189,336220,15.7000,0
2014-04-29,11.9189,11.9948,11.9189,11.9948,202970,15.8000,0
2014-05-05,12.0707,12.0707,11.7671,11.8430,301760,15.6000,60000
2014-05-06,11.7671,11.8430,11.4634,11.5393,479520,15.2000,0
2014-05-07,11.5393,11.8430,11.5393,11.7671,274120,15.5000,0
2014-05-08,11.6153,11.6153,11.0079,11.0838,1515840,14.6000,0
2014-05-09,10.9320,11.2356,10.9320,11.2356,308830,14.8000,0
2014-05-12,11.1597,11.1597,10.4764,10.6283,520700,14.0000,0
2014-05-13,10.6283,10.7801,10.2487,10.7042,695610,14.1000,0
2014-05-14,10.6283,11.2356,10.6283,11.1597,473470,14.7000,0
2014-05-15,11.2356,11.2356,10.5524,10.7801,636940,14.2000,0
2014-05-16,10.7801,11.0838,10.7042,11.0838,333670,14.6000,0
2014-05-19,10.9320,11.1597,10.9320,11.0079,357580,14.5000,0
2014-05-20,11.0079,11.1597,10.9320,11.1597,181780,14.7000,0
2014-05-21,11.0838,11.3874,10.9320,11.3116,604540,14.9000,0
2014-05-22,11.3116,11.3116,11.0838,11.0838,233070,14.6000,0
2014-05-23,11.1597,11.1597,11.0079,11.1597,163360,14.7000,0
2014-05-26,11.0079,11.1597,11.0079,11.0838,103450,14.6000,0
2014-05-27,11.0838,11.3875,11.0838,11.3875,445140,15.0000,0
2014-05-28,11.3875,11.3875,11.2357,11.3116,404820,14.9000,0
2014-05-29,11.2357,11.3875,11.2357,11.3116,423040,14.9000,0
2014-05-30,11.2357,11.3116,11.1598,11.2356,192420,14.8000,0
2014-06-02,11.2356,11.2356,11.0079,11.0838,278960,14.6000,0
2014-06-03,11.0079,11.1597,11.0079,11.0079,168500,14.5000,0
2014-06-04,11.0079,11.0838,10.8561,11.0079,157450,14.5000,0
2014-06-05,11.0079,11.0079,10.8561,11.0079,54870,14.5000,0
2014-06-06,10.9320,11.0838,10.9320,11.0838,91870,14.6000,0
2014-06-09,11.0838,11.1597,10.9320,11.0079,162110,14.5000,0
2014-06-10,11.0079,11.2356,10.9320,11.1597,216450,14.7000,0
2014-06-11,11.1597,11.1597,11.0079,11.1597,361280,14.7000,0
2014-06-12,11.1597,11.3115,11.1597,11.3116,454450,14.9000,0
2014-06-13,11.2357,11.3875,11.1598,11.3116,507030,14.9000,0
2014-06-16,11.3116,11.3875,11.2357,11.3116,343780,14.9000,0
2014-06-17,11.3116,11.3875,11.2357,11.3116,241630,14.9000,0
2014-06-18,11.3116,11.3875,11.2357,11.3116,427080,14.9000,0
2014-06-19,11.2357,11.3116,11.0838,11.3116,310390,14.9000,0
2014-06-20,11.2357,11.3116,11.1598,11.1597,136260,14.7000,0
2014-06-23,11.1597,11.3115,11.1597,11.3116,210760,14.9000,0
2014-06-24,11.2357,11.3875,11.2357,11.3875,317550,15.0000,0
2014-06-25,11.3116,11.3875,11.2357,11.3875,282130,15.0000,0
2014-06-26,11.3116,11.6152,11.2357,11.4634,561760,15.1000,0
2014-06-27,11.3875,11.5393,11.3875,11.5393,295440,15.2000,0
2014-06-30,11.5393,11.5393,11.3875,11.5393,259480,15.2000,0
2014-07-01,11.4634,11.4634,11.3875,11.4634,375930,15.1000,0
2014-07-02,11.4634,11.6152,11.3875,11.5393,650420,15.2000,0
2014-07-03,11.5393,11.6152,11.4634,11.5393,391260,15.2000,0
2014-07-04,11.5393,11.5393,11.4634,11.5393,206750,15.2000,0
2014-07-07,11.4634,11.5393,11.3875,11.3875,252570,15.0000,0
2014-07-08,11.3875,11.4634,11.2357,11.2356,284940,14.8000,0
2014-07-09,11.3115,11.4633,11.2356,11.3875,304900,15.0000,0
2014-07-10,11.3875,11.3875,11.2357,11.2356,344960,14.8000,0
2014-07-11,11.3115,11.3115,11.2356,11.3116,117230,14.9000,0
2014-07-14,11.2357,11.3116,11.1598,11.2356,82990,14.8000,0
2014-07-15,11.2356,11.3115,11.1597,11.3116,355370,14.9000,0
2014-07-16,11.3875,11.3875,11.3116,11.3116,356200,14.9000,0
2014-07-17,11.3116,11.3875,11.2357,11.3116,103650,14.9000,0
2014-07-18,11.3875,11.3875,11.3116,11.3875,347570,15.0000,0
2014-07-21,11.3116,11.3875,11.2357,11.3116,126260,14.9000,0
2014-07-22,11.2357,11.3116,11.1598,11.2356,95750,14.8000,0
2014-07-23,11.3115,11.3115,11.1597,11.1597,142650,14.7000,0
2014-07-24,11.1597,11.3115,11.1597,11.2356,185940,14.8000,0
2014-07-25,11.2356,11.9188,11.2356,11.6152,1736770,15.3000,0
2014-07-28,11.6152,11.6911,11.4634,11.6152,450520,15.3000,0
2014-07-29,11.6911,11.6911,11.4634,11.4634,242380,15.1000,0
2014-07-30,11.4634,11.6911,11.3875,11.5393,1349570,15.2000,0
2014-07-31,11.5393,11.6152,11.4634,11.5393,356880,15.2000,0
2014-08-01,11.5393,11.6911,11.5393,11.6152,406370,15.3000,0
2014-08-04,11.6152,11.9948,11.6152,11.9189,1466890,15.7000,0
2014-08-05,11.9189,11.9948,11.8430,11.9189,730130,15.7000,0
2014-08-06,11.9189,11.9189,11.7671,11.8430,278630,15.6000,0
2014-08-07,11.7671,11.9189,11.7671,11.8430,603770,15.6000,0
2014-08-08,12.0030,12.0030,11.6830,11.8828,899050,14.8000,0
2014-08-11,11.8025,11.8828,11.6419,11.6419,256040,14.5000,0
2014-08-12,11.6419,11.6419,11.4813,11.5617,252780,14.4000,0
2014-08-13,11.4814,11.6420,11.4011,11.6419,329460,14.5000,0
2014-08-14,11.5616,11.7222,11.4813,11.4814,261390,14.3000,0
2014-08-15,11.5617,11.5617,11.4011,11.4011,202100,14.2000,0
2014-08-18,11.3208,11.4011,11.0799,11.1602,721730,13.9000,0
2014-08-19,11.1602,11.2405,11.1602,11.1602,343930,13.9000,0
2014-08-20,11.1602,11.2405,11.1602,11.2405,370800,14.0000,0
2014-08-21,11.3208,11.4011,11.1602,11.4011,475540,14.2000,0
2014-08-22,11.4011,11.4011,11.1602,11.1602,585500,13.9000,0
2014-08-25,11.2405,11.2405,11.1602,11.1602,313870,13.9000,0
2014-08-26,11.2405,11.3208,11.1602,11.3208,367320,14.1000,0
2014-08-27,11.3208,11.3208,11.1602,11.1602,227180,13.9000,0
2014-08-28,11.1602,11.2405,11.1602,11.2405,202330,14.0000,0
2014-08-29,11.2405,11.9631,11.1602,11.9631,2090500,14.9000,0
2014-09-03,11.9631,12.1237,11.7222,11.8025,593880,14.7000,0
2014-09-04,11.7222,11.8828,11.5616,11.6419,390050,14.5000,0
2014-09-05,11.5616,11.6419,11.4010,11.5617,739480,14.4000,0
2014-09-08,11.5617,11.5617,11.4011,11.4011,846120,14.2000,0
2014-09-09,11.4011,11.4814,11.2405,11.4011,399870,14.2000,0
2014-09-10,11.3208,11.4011,11.2405,11.3208,252240,14.1000,0
2014-09-11,11.4011,11.4011,11.2405,11.3208,209860,14.1000,0
2014-09-12,11.3208,11.4011,11.2405,11.3208,250500,14.1000,0
2014-09-15,11.3208,11.4011,11.1602,11.2405,392500,14.0000,0
2014-09-16,11.2405,11.2405,11.0799,11.1602,473890,13.9000,0
2014-09-17,11.1602,11.2405,11.0799,11.1602,434550,13.9000,0
2014-09-18,11.2405,11.2405,11.0799,11.1602,221490,13.9000,0
2014-09-19,11.1602,11.2405,11.0799,11.1602,225530,13.9000,0
2014-09-22,11.1602,11.2405,11.0799,11.0799,354320,13.8000,0
2014-09-23,11.0799,11.1602,10.9996,11.0799,269030,13.8000,0
2014-09-24,11.0799,11.1602,10.9996,10.9996,206180,13.7000,0
2014-09-25,11.0799,11.2405,10.9996,11.1602,335400,13.9000,0
2014-09-26,11.1602,11.2405,11.0799,11.0799,97740,13.8000,0
2014-09-29,11.0799,11.2405,11.0799,11.1602,368070,13.9000,0
2014-09-30,11.1602,11.1602,10.9996,11.0799,230550,13.8000,0
2014-10-01,11.0799,11.1602,11.0799,11.0799,250860,13.8000,0
2014-10-02,11.0799,11.1602,11.0799,11.1602,343140,13.9000,0
2014-10-03,11.1602,11.2405,11.0799,11.1602,108820,13.9000,0
2014-10-06,11.1602,11.1602,11.0799,11.1602,288640,13.9000,0
2014-10-07,11.1602,11.1602,11.0799,11.0799,258270,13.8000,0
2014-10-08,11.0799,11.0799,10.9193,10.9996,669460,13.7000,0
2014-10-09,10.9996,11.0799,10.9193,10.9996,433470,13.7000,0
2014-10-10,10.9996,10.9996,10.9193,10.9193,423660,13.6000,0
2014-10-13,10.9996,10.9996,10.7587,10.8391,302560,13.5000,0
2014-10-14,10.9194,10.9194,10.6785,10.6785,257940,13.3000,0
2014-10-15,10.6785,10.7588,10.5982,10.6785,272660,13.3000,0
2014-10-16,10.6785,10.7588,10.5179,10.5179,221660,13.1000,0
2014-10-17,10.5179,10.5982,10.3573,10.5179,414390,13.1000,0
2014-10-20,10.5982,10.5982,10.4376,10.5982,100900,13.2000,0
2014-10-21,10.5179,10.5982,10.5179,10.5982,155550,13.2000,0
2014-10-22,10.5982,10.6785,10.5179,10.5982,159840,13.2000,0
2014-10-23,10.5982,10.5982,10.4376,10.5179,311540,13.1000,0
2014-10-24,10.4376,10.5982,10.4376,10.4376,127540,13.0000,0
2014-10-27,10.3573,10.4376,10.1164,10.1164,353810,12.6000,0
2014-10-28,10.1164,10.1967,10.1164,10.1967,299750,12.7000,60000
2014-10-29,10.1967,10.3573,10.1967,10.2770,189190,12.8000,0
2014-10-30,10.3573,10.3573,10.1967,10.2770,69700,12.8000,0
2014-10-31,10.2770,10.8390,10.1967,10.8391,372750,13.5000,0
2014-11-03,10.7588,10.8391,10.5982,10.5982,419180,13.2000,0
2014-11-04,10.5982,10.5982,10.4376,10.4376,109060,13.0000,0
2014-11-05,10.4376,10.5179,10.3573,10.3573,133390,12.9000,0
2014-11-06,10.4376,10.5982,10.4376,10.5179,237440,13.1000,0
2014-11-07,10.5179,10.5982,10.4376,10.5179,148180,13.1000,0
2014-11-10,10.5179,10.5982,10.5179,10.5179,113490,13.1000,0
2014-11-11,10.5179,10.5982,10.4376,10.4376,116250,13.0000,0
2014-11-12,10.5179,10.5179,10.4376,10.4376,124110,13.0000,0
2014-11-13,10.5179,10.5982,10.4376,10.5982,139390,13.2000,0
2014-11-14,10.5982,10.5982,10.4376,10.4376,223700,13.0000,0
2014-11-17,10.5982,10.5982,10.4376,10.5982,258110,13.2000,0
2014-11-18,10.4376,10.5982,10.4376,10.5179,244260,13.1000,0
2014-11-19,10.4376,10.5179,10.4376,10.5179,104150,13.1000,0
2014-11-20,10.5179,10.5179,10.4376,10.4376,140250,13.0000,0
2014-11-21,10.4376,10.5179,10.4376,10.4376,347440,13.0000,0
2014-11-24,10.4376,10.4376,10.2770,10.3573,202960,12.9000,0
2014-11-25,10.3573,10.4376,10.3573,10.3573,150970,12.9000,0
2014-11-26,10.3573,10.4376,10.2770,10.2770,274110,12.8000,0
2014-11-27,10.2770,10.2770,10.1164,10.1967,361890,12.7000,0
2014-11-28,10.1967,10.2770,10.1967,10.1967,188610,12.7000,0
2014-12-01,10.1967,10.3573,10.1967,10.3573,97520,12.9000,0
2014-12-02,10.3573,10.5179,10.1967,10.5179,495640,13.1000,0
2014-12-03,10.4376,10.5179,10.3573,10.5179,213520,13.1000,0
2014-12-04,10.5179,10.9193,10.4376,10.6785,801550,13.3000,0
2014-12-05,10.6785,10.8391,10.5982,10.7588,434010,13.4000,0
2014-12-08,10.7588,10.7588,10.5982,10.5982,220750,13.2000,0
2014-12-09,10.5982,10.5982,10.2770,10.3573,428590,12.9000,0
2014-12-10,10.3573,10.5982,10.1967,10.4376,458660,13.0000,0
2014-12-11,10.4376,10.5982,10.3573,10.5179,310500,13.1000,0
2014-12-12,10.5179,10.6785,10.5179,10.5179,188780,13.1000,0
2014-12-15,10.5179,10.5982,10.5179,10.5179,124110,13.1000,0
2014-12-16,10.4376,10.5179,10.3573,10.3573,197950,12.9000,0
2014-12-17,10.2770,10.4376,10.0361,10.1967,373740,12.7000,0
2014-12-18,10.2770,10.3573,10.1967,10.3573,72360,12.9000,0
2014-12-19,10.3573,10.4376,10.1967,10.3573,51430,12.9000,0
2014-12-22,10.3573,10.5982,10.3573,10.5179,364470,13.1000,0
2014-12-23,10.5179,10.5982,10.4376,10.5179,146840,13.1000,0
2014-12-24,10.4376,10.5179,10.3573,10.4376,92620,13.0000,0
2014-12-25,10.3573,10.4376,10.2770,10.4376,102730,13.0000,0
2014-12-26,10.4376,10.4376,10.2770,10.2770,84170,12.8000,0
2014-12-29,10.3573,10.4376,10.1967,10.1967,86380,12.7000,0
2014-12-30,10.1967,10.3573,10.1967,10.3573,128410,12.9000,0
2014-12-31,10.3573,10.5179,10.1967,10.1967,214120,12.7000,480000
2015-01-05,10.3573,10.4376,10.3573,10.3573,66380,12.9000,0
2015-01-06,10.2770,10.6785,10.2770,10.5982,403170,13.2000,0
2015-01-07,10.5982,10.9194,10.5179,10.9193,830630,13.6000,0
2015-01-08,10.9193,11.0799,10.7587,10.9193,798240,13.6000,0
2015-01-09,10.9193,11.6419,10.9193,11.6419,3291280,14.5000,0
2015-01-12,12.0433,12.4448,11.9631,12.4448,3509140,15.5000,0
2015-01-13,12.5251,13.2477,12.5251,13.1674,4239540,16.4000,0
2015-01-14,13.0068,13.5688,12.7660,13.0872,3626720,16.3000,0
2015-01-15,13.0872,13.5689,13.0872,13.1674,3854730,16.4000,0
2015-01-16,13.2477,13.4083,13.0068,13.0069,2253150,16.2000,0
2015-01-19,13.2478,13.4886,13.0069,13.1674,3218140,16.4000,0
2015-01-20,13.0871,13.1674,12.8462,13.0069,1468560,16.2000,0
2015-01-21,13.0069,13.0872,12.6055,12.6054,1726690,15.7000,0
2015-01-22,12.6054,13.4083,12.3645,13.4083,4915010,16.7000,0
2015-01-23,13.8097,14.2112,13.7295,13.9703,5685560,17.4000,0
2015-01-26,13.9703,14.1309,13.8097,13.9703,2805130,17.4000,0
2015-01-27,13.8900,14.4520,13.7294,13.9703,6307270,17.4000,0
2015-01-28,13.9703,14.9338,13.9703,14.9338,7664440,18.6000,0
2015-01-29,14.8535,15.0944,14.3718,14.6126,4488270,18.2000,0
2015-01-30,14.4520,14.5323,13.9703,14.0506,4223660,17.5000,0
2015-02-02,13.9703,14.2112,13.8097,13.8098,2416500,17.2000,0
2015-02-03,14.0507,14.0507,12.8463,12.8463,4755860,16.0000,0
2015-02-04,12.6054,12.7660,12.1237,12.6054,4557400,15.7000,0
2015-02-05,12.6857,13.2477,12.6857,13.1674,1889090,16.4000,0
2015-02-06,13.2477,13.9703,13.0871,13.9703,2719610,17.4000,0
2015-02-09,13.8097,14.2112,13.7294,13.8900,4540560,17.3000,20000
2015-02-10,14.2914,14.5323,14.1309,14.3718,3685400,17.9000,0
2015-02-11,14.2915,14.6127,14.2112,14.5324,2092460,18.1000,0
2015-02-12,14.5324,14.6127,14.0507,14.2915,2683000,17.8000,0
2015-02-13,14.2915,14.5324,14.0506,14.2915,2237110,17.8000,0
2015-02-24,14.5324,14.9338,14.4521,14.8535,2604540,18.5000,250000
2015-02-25,15.0944,15.4155,14.7732,14.8535,6844330,18.5000,0
2015-02-26,14.8535,15.2549,14.8535,15.1747,2272350,18.9000,0
2015-02-27,15.1747,15.3353,14.8535,14.9338,2068430,18.6000,150000
2015-03-02,14.7732,15.0141,14.6929,14.8535,2321900,18.5000,200000
2015-03-03,14.8535,15.0944,14.8535,14.9338,2069810,18.6000,163000
2015-03-04,14.9338,15.0141,14.6929,14.9338,3163180,18.6000,0
2015-03-05,14.9338,15.0141,14.5324,14.5324,2812950,18.1000,0
2015-03-06,14.4521,15.0141,14.3718,14.8535,3674670,18.5000,0
2015-03-09,14.8535,14.9338,14.4521,14.5324,1681020,18.1000,100000
2015-03-10,14.4521,14.7733,14.4521,14.6929,1700740,18.3000,0
2015-03-11,14.5323,14.9338,14.5323,14.6929,1830980,18.3000,0
2015-03-12,14.6929,14.8535,14.6929,14.7732,1252200,18.4000,60000
2015-03-13,14.8535,15.0944,14.8535,14.9338,2433590,18.6000,0
2015-03-16,14.8535,14.9338,14.6929,14.6929,1402610,18.3000,143000
2015-03-17,14.6929,14.8535,14.6126,14.6929,1211420,18.3000,119000
2015-03-18,14.6126,14.6929,14.3717,14.4521,2495840,18.0000,0
2015-03-19,14.5324,14.6127,14.1309,14.2112,1820330,17.7000,140000
2015-03-20,14.1309,14.4521,14.1309,14.3718,1173340,17.9000,90000
2015-03-23,14.3718,14.5324,13.8098,13.8900,1769900,17.3000,0
2015-03-24,13.7294,13.8097,13.4083,13.8098,2786500,17.2000,0
2015-03-25,13.8901,14.1310,13.7295,13.9703,1102480,17.4000,0
2015-03-26,13.8097,14.4520,13.8097,14.2915,2105980,17.8000,0
2015-03-27,14.3718,14.4521,14.1309,14.2112,1477530,17.7000,0
2015-03-30,14.2112,14.2915,13.8900,13.8900,1263880,17.3000,320000
2015-03-31,13.7294,14.2914,13.7294,14.1309,1169760,17.6000,0
2015-04-01,14.1309,14.2112,13.8900,13.8900,1268780,17.3000,0
2015-04-02,14.0506,14.3717,13.8900,14.3718,1271640,17.9000,0
2015-04-03,14.3718,14.4521,14.2112,14.2915,1450020,17.8000,0
2015-04-06,14.2915,14.3718,14.2112,14.2915,569590,17.8000,0
2015-04-07,14.2112,14.7732,14.2112,14.7732,2636680,18.4000,0
2015-04-08,14.7732,14.9338,14.6929,14.8535,910500,18.5000,0
2015-04-09,14.7732,15.1747,14.7732,15.1747,2454430,18.9000,0
2015-04-10,15.0944,15.4959,15.0944,15.2550,3852170,19.0000,0
2015-04-13,15.2550,15.4156,15.0141,15.2550,1486590,19.0000,0
2015-04-14,15.2550,15.5762,15.1747,15.2550,5097900,19.0000,0
2015-04-15,15.0944,15.3353,15.0944,15.2550,2069480,19.0000,0
2015-04-16,15.2550,15.8170,15.2550,15.7367,4920810,19.6000,0
2015-04-17,15.7367,15.8973,15.4958,15.4958,2686790,19.3000,0
2015-04-20,15.4155,15.4958,15.2549,15.3353,1284590,19.1000,20000
2015-04-21,15.2550,15.4959,15.0944,15.0944,2204810,18.8000,0
2015-04-22,15.0944,15.2550,14.7732,14.9338,2705440,18.6000,0
2015-04-23,15.0141,15.0944,14.7732,14.9338,1127420,18.6000,0
2015-04-24,15.0141,15.2550,15.0141,15.2550,684920,19.0000,0
2015-04-27,15.2550,15.4156,15.0944,15.0944,950380,18.8000,0
2015-05-04,15.0944,15.0944,14.0506,14.0506,1881900,17.5000,0
2015-05-05,14.2112,14.5323,13.7294,14.4521,1981420,18.0000,0
2015-05-06,14.4521,14.6127,14.1309,14.2915,761530,17.8000,0
2015-05-07,14.1309,14.8535,14.1309,14.7732,771260,18.4000,0
2015-05-08,15.1128,15.2826,14.8581,15.2154,1376640,17.9000,0
2015-05-11,15.2154,15.3004,15.0454,15.0454,465380,17.7000,0
2015-05-12,15.0454,15.1304,14.5354,14.8754,1428100,17.5000,0
2015-05-13,14.8754,14.9604,14.4504,14.7054,1621480,17.3000,0
2015-05-14,14.7054,15.0454,14.5354,14.8754,804260,17.5000,0
2015-05-15,14.9604,15.0454,14.7054,14.7054,1013200,17.3000,0
2015-05-18,14.7054,14.7904,14.4504,14.5354,677080,17.1000,0
2015-05-19,14.7054,14.7904,14.5354,14.7054,481540,17.3000,0
2015-05-20,14.7054,15.2154,14.7054,15.1304,1103900,17.8000,0
2015-05-21,15.2154,15.3854,15.1304,15.1304,984730,17.8000,0
2015-05-22,15.1304,15.6404,15.1304,15.5554,1889170,18.3000,0
2015-05-25,15.4704,15.8954,15.4704,15.8104,1170460,18.6000,0
2015-05-26,15.8104,16.4054,15.7254,16.3204,2855890,19.2000,0
2015-05-27,16.2354,16.9154,16.1504,16.5754,2260150,19.5000,0
2015-05-28,16.6604,17.5954,16.4904,17.2555,3016040,20.3000,0
2015-05-29,17.1705,17.5955,17.0005,17.1705,2213330,20.2000,0
2015-06-01,17.1705,18.3605,16.9155,17.7655,2520640,20.9000,0
2015-06-02,17.7655,18.6155,17.4255,17.5105,3699620,20.6000,0
2015-06-03,17.5955,18.0205,17.1705,17.5105,1709380,20.6000,0
2015-06-04,17.5105,17.9355,17.3405,17.5105,2761430,20.6000,0
2015-06-05,17.4255,18.6155,17.4255,18.5305,2937100,21.8000,0
2015-06-08,18.9555,19.2105,18.5305,18.5305,2974130,21.8000,0
2015-06-09,18.5305,18.7005,17.8505,18.0205,3117630,21.2000,0
2015-06-10,18.0205,18.1055,17.5105,18.0205,2616750,21.2000,0
2015-06-11,18.1905,18.4455,17.8505,18.1905,1450590,21.4000,72000
2015-06-12,18.1905,18.3605,17.9355,18.0205,1291230,21.2000,0
2015-06-15,18.1055,18.7005,18.0205,18.7005,2040050,22.0000,0
2015-06-16,18.8705,19.0405,18.2755,18.2755,1682910,21.5000,0
2015-06-17,18.0205,18.4455,17.9355,18.2755,1396270,21.5000,0
2015-06-18,18.2755,18.4455,18.1055,18.1055,697040,21.3000,0
2015-06-19,18.3605,18.8705,18.2755,18.5305,1947610,21.8000,0
2015-06-22,18.5305,19.1255,18.5305,19.1255,3260090,22.5000,0
2015-06-23,19.1255,19.3805,18.9555,19.2955,1958010,22.7000,0
2015-06-24,19.2105,19.2955,19.0405,19.2105,1771700,22.6000,65000
2015-06-25,19.1255,19.3805,18.7855,19.2955,1556650,22.7000,250000
2015-06-26,19.2955,19.2955,18.2755,18.2755,2965660,21.5000,0
2015-06-29,18.1055,18.9555,18.0205,18.8705,2151360,22.2000,0
2015-06-30,18.7005,19.2955,18.7005,18.7855,2042130,22.1000,0
2015-07-01,18.8705,18.9555,18.4455,18.6155,1437650,21.9000,0
2015-07-02,18.5305,19.8905,18.5305,19.8905,4039430,23.4000,0
2015-07-03,20.4005,21.2505,19.9755,20.9106,2702600,24.6000,0
2015-07-06,21.1656,21.7606,20.9956,21.5056,2877760,25.3000,0
2015-07-07,21.5056,22.9506,20.9956,22.6956,3130440,26.7000,0
2015-07-08,22.3556,23.2906,21.3356,22.0156,4433040,25.9000,0
2015-07-09,21.4206,22.2706,21.3356,21.5056,5260640,25.3000,759492
2015-07-10,21.8456,22.0156,21.5056,21.8456,3914560,25.7000,0
2015-07-13,21.8456,22.2706,21.4206,21.9306,2417630,25.8000,0
2015-07-14,21.8456,22.8656,21.6756,22.4406,3092980,26.4000,0
2015-07-15,22.5256,22.8656,21.9306,22.1006,2917830,26.0000,0
2015-07-16,21.9306,22.1006,21.5056,21.9306,1999870,25.8000,0
2015-07-17,21.8456,21.9306,21.5906,21.5906,1601570,25.4000,0
2015-07-20,21.2506,21.5056,20.8256,21.2506,2687400,25.0000,0
2015-07-21,21.2506,21.5906,21.0806,21.2506,2000630,25.0000,0
2015-07-22,21.0806,22.4406,21.0806,22.4406,1793210,26.4000,94960
2015-07-23,22.5256,22.7806,22.0156,22.0156,3037270,25.9000,0
2015-07-24,22.0156,22.1856,21.7606,21.8456,1457980,25.7000,0
2015-07-27,21.7606,22.5256,21.7606,22.3556,1747310,26.3000,0
2015-07-28,22.3556,22.6956,22.1006,22.1006,1836300,26.0000,0
2015-07-29,22.2706,22.4406,21.8456,21.9306,1850030,25.8000,0
2015-07-30,21.9306,22.1856,21.7606,22.0156,1024140,25.9000,0
2015-07-31,22.2706,22.4406,21.6756,21.6756,1560060,25.5000,0
2015-08-03,21.5056,21.5056,20.6556,21.1656,3550470,24.9000,0
2015-08-04,21.1656,21.2506,20.0606,20.1455,3000080,23.7000,0
2015-08-05,20.2305,20.6555,20.2305,20.4855,1689600,24.1000,0
2015-08-06,20.5705,20.6555,19.6355,19.8905,2485570,23.4000,0
2015-08-07,19.8905,20.0605,19.5505,19.8905,1370750,23.4000,0
2015-08-10,19.8905,20.3155,19.8055,20.3155,741270,23.9000,0
2015-08-11,20.4005,21.3355,20.3155,20.8256,2912710,24.5000,0
2015-08-12,20.5706,20.7406,20.2306,20.3155,1738480,23.9000,0
2015-08-13,20.3155,20.3155,19.5505,19.5505,2592400,23.0000,0
2015-08-14,19.6394,20.2614,19.4616,19.9316,1208870,22.4000,0
2015-08-17,19.8426,19.9316,18.5969,18.6859,2910110,21.0000,0
2015-08-18,18.5079,19.5757,18.3300,19.5757,2133850,22.0000,0
2015-08-19,18.7749,20.0206,18.7749,19.5757,1307770,22.0000,0
2015-08-20,19.1308,19.6647,18.8639,19.0418,1138910,21.4000,91470
2015-08-21,18.5079,19.0418,17.7961,18.8638,2601620,21.2000,0
2015-08-24,18.8638,18.8638,17.6181,17.6181,3840300,19.8000,100000
2015-08-25,16.9063,18.3299,16.9063,18.1520,2327500,20.4000,0
2015-08-26,18.1520,19.3977,18.1520,19.3977,1858500,21.8000,0
2015-08-27,19.8426,20.1985,19.6646,20.1096,2536570,22.6000,150000
2015-08-28,20.1096,20.7325,20.0206,20.7324,2490750,23.3000,0
2015-08-31,20.7324,20.8214,20.2875,20.6434,1706340,23.2000,0
2015-09-01,20.4654,21.0883,20.3765,20.9994,1682720,23.6000,150000
2015-09-03,20.9994,20.9994,20.3765,20.7324,1626640,23.3000,0
2015-09-04,20.4655,20.9104,20.4655,20.4655,916910,23.0000,0
2015-09-07,20.9994,21.6222,20.8214,21.1773,2195310,23.8000,0
2015-09-08,21.1773,22.6010,21.1773,22.6010,4291870,25.4000,0
2015-09-09,23.5798,23.5798,22.8679,22.9569,2989190,25.8000,100000
2015-09-10,22.5120,23.0459,22.4230,22.6010,1899900,25.4000,0
2015-09-11,22.5120,22.7790,22.1561,22.2451,1772310,25.0000,200000
2015-09-14,23.7578,23.7578,23.7578,23.7578,1337100,26.7000,139000
2015-09-15,25.3594,25.3594,24.7366,25.3594,9105340,28.5000,0
2015-09-16,23.6688,23.6688,23.6688,23.6688,130560,26.6000,0
2015-09-17,22.0672,22.0672,22.0672,22.0671,68170,24.8000,209000
