date,open,high,low,close,volume,unadjusted,putthrough
2009-08-07,19.7525,20.1021,19.7525,19.7525,1017420,56.5000,0
2009-08-10,19.9273,20.2769,19.7525,20.1021,689300,57.5000,0
2009-08-11,19.9273,20.2769,19.7525,19.9273,1207840,57.0000,0
2009-08-12,20.1021,20.1021,19.7525,19.7525,996150,56.5000,0
2009-08-13,20.1021,20.1021,19.7525,19.9273,896790,57.0000,0
2009-08-14,19.7525,20.1021,19.7525,19.9273,709790,57.0000,0
2009-08-17,19.7525,19.9273,19.5777,19.5777,622790,56.0000,25000
2009-08-18,19.2281,19.5777,19.2281,19.4029,927850,55.5000,0
2009-08-19,19.7525,19.7525,19.2281,19.4029,719390,55.5000,0
2009-08-20,19.5777,19.5777,19.2281,19.4029,578130,55.5000,0
2009-08-21,19.5777,20.2769,19.5777,19.5777,1444220,56.0000,25000
2009-08-24,19.9273,19.9273,19.5777,19.7525,634370,56.5000,0
2009-08-25,19.7525,19.7525,19.4029,19.4029,577480,55.5000,0
2009-08-26,19.5777,19.7525,19.4029,19.5777,516120,56.0000,130000
2009-08-27,19.5777,19.5777,19.4029,19.5777,538870,56.0000,0
2009-08-28,19.7525,19.7525,19.5777,19.7525,639140,56.5000,30000
2009-08-31,20.1021,20.1021,19.7525,20.1021,874340,57.5000,0
2009-09-01,19.7525,20.1021,19.7525,19.9273,847070,57.0000,50000
2009-09-03,19.5777,19.7525,19.0533,19.5777,1078760,56.0000,46500
2009-09-04,19.5777,19.5777,19.0533,19.0533,1015060,54.5000,0
2009-09-07,18.5289,19.0533,18.1793,18.5289,954060,53.0000,0
2009-09-08,18.8785,18.8785,18.5289,18.7037,687300,53.5000,46500
2009-09-09,18.7037,18.8785,18.5289,18.7037,682660,53.5000,47440
2009-09-10,18.5289,18.7037,18.5289,18.5289,412250,53.0000,0
2009-09-11,18.5289,18.7037,18.3541,18.5289,416470,53.0000,0
2009-09-14,18.5289,18.7037,18.3541,18.5289,588470,53.0000,0
2009-09-15,18.7037,18.7037,18.3541,18.3541,727020,52.5000,0
2009-09-16,19.2281,19.2281,19.2281,19.2281,879780,55.0000,46500
2009-09-17,20.1021,20.1021,18.8785,19.5777,2195540,56.0000,100000
2009-09-18,19.2281,19.7525,18.8785,19.7525,850000,56.5000,0
2009-09-21,19.7525,19.7525,19.2281,19.2281,761980,55.0000,0
2009-09-22,18.8785,19.2281,18.8785,18.8785,658880,54.0000,0
2009-09-23,19.2281,19.5777,19.0533,19.0533,757950,54.5000,0
2009-09-24,18.8785,19.0533,18.7037,18.7037,541670,53.5000,0
2009-09-25,18.7037,19.5777,18.5289,19.4029,933140,55.5000,0
2009-09-28,19.5777,19.5777,19.0533,19.0533,561480,54.5000,0
2009-09-29,19.2281,19.2281,18.7037,18.8785,750310,54.0000,0
2009-09-30,18.8785,19.0533,18.5289,18.7037,712000,53.5000,0
2009-10-01,18.7037,18.7037,18.3541,18.3541,875180,52.5000,0
2009-10-02,18.0045,18.0045,17.4801,17.8296,1416100,51.0000,112790
2009-10-05,18.0044,18.0044,17.4800,17.8296,606370,51.0000,0
2009-10-06,18.0044,18.0044,17.6548,17.6548,460990,50.5000,0
2009-10-07,17.8296,18.0044,17.6548,17.8296,596580,51.0000,0
2009-10-08,18.0044,18.0044,17.6548,17.8296,448600,51.0000,0
2009-10-09,18.0044,18.1792,17.8296,18.0044,794860,51.5000,0
2009-10-12,18.1792,18.5288,18.0044,18.5289,759120,53.0000,0
2009-10-13,18.5289,18.5289,17.8297,18.1793,513610,52.0000,0
2009-10-14,18.0045,19.0533,18.0045,19.0533,1359110,54.5000,0
2009-10-15,19.9273,19.9273,19.5777,19.9273,3378300,57.0000,0
2009-10-16,20.1021,20.6265,19.7525,19.7525,2239820,56.5000,110000
2009-10-19,19.2281,19.7525,19.0533,19.2281,1015080,55.0000,25000
2009-10-20,19.4029,19.5777,19.0533,19.0533,909450,54.5000,200000
2009-10-21,19.0533,19.0533,18.8785,18.8785,1038410,54.0000,95000
2009-10-22,19.0533,19.2281,18.8785,19.2281,865390,55.0000,280000
2009-10-23,19.4029,20.1021,19.2281,19.7525,3946240,56.5000,145000
2009-10-26,19.9273,20.1021,19.0533,19.2281,1130810,55.0000,0
2009-10-27,18.5289,19.0533,18.3541,18.5289,1594080,53.0000,425500
2009-10-28,18.8785,18.8785,18.3541,18.5289,623620,53.0000,80000
2009-10-29,18.0045,18.3541,17.6549,17.8296,3489050,51.0000,130000
2009-10-30,18.3540,18.5288,17.8296,18.1793,1302800,52.0000,0
2009-11-02,18.1793,18.5289,17.6549,18.5289,2142950,53.0000,90000
2009-11-03,18.3541,18.5289,17.6549,18.0044,1390550,51.5000,0
2009-11-04,18.1792,18.3540,17.8296,18.0044,788110,51.5000,110000
2009-11-05,18.0044,18.7036,18.0044,18.5289,997290,53.0000,50000
2009-11-06,18.5289,18.7037,18.0045,18.0044,905910,51.5000,0
2009-11-09,17.8296,18.1792,17.6548,17.6548,1193030,50.5000,80000
2009-11-10,17.8296,18.0044,17.3402,17.3402,813300,49.6000,160000
2009-11-11,17.4800,17.6548,17.3052,17.4800,657810,50.0000,22000
2009-11-12,17.6548,17.8296,17.4101,17.6548,948480,50.5000,0
2009-11-13,17.4800,17.4800,17.3402,17.4101,703390,49.8000,100000
2009-11-16,17.3052,17.4800,17.3052,17.3402,770120,49.6000,0
2009-11-17,17.2703,17.3052,17.0955,17.0955,601790,48.9000,113797
2009-11-18,16.9557,17.0605,16.8158,16.8857,536330,48.3000,0
2009-11-19,16.9207,17.2353,16.7808,17.0955,533380,48.9000,0
2009-11-20,17.0955,17.0955,16.8508,16.8508,585050,48.2000,0
2009-11-23,16.7809,16.8158,16.5012,16.5012,771170,47.2000,0
2009-11-24,16.4313,16.4662,16.1866,16.1865,585000,46.3000,0
2009-11-25,16.0816,16.0816,15.3824,15.3824,1319610,44.0000,35008
2009-11-26,14.8580,14.9978,14.6133,14.6133,1859930,41.8000,0
2009-11-27,13.9141,15.3125,13.9141,15.3125,947680,43.8000,446686
2009-11-30,15.6621,16.0467,15.5572,16.0467,715590,45.9000,500000
2009-12-01,16.7809,16.8158,16.6061,16.8158,943350,48.1000,500000
2009-12-02,16.4312,17.0955,15.9768,16.4312,796240,47.0000,0
2009-12-03,16.0816,16.6060,15.9767,16.4312,485690,47.0000,0
2009-12-04,16.5011,16.5011,16.0816,16.1516,267060,46.2000,0
2009-12-07,15.9418,16.1866,15.9418,16.0816,275960,46.0000,0
2009-12-08,16.0816,16.0816,15.5572,15.6272,537020,44.7000,230000
2009-12-09,15.0678,15.1727,14.9280,15.0328,865220,43.0000,0
2009-12-10,15.2426,15.2426,14.9279,14.9280,533130,42.7000,0
2009-12-11,14.6833,14.8581,14.2288,14.2637,749300,40.8000,0
2009-12-14,14.9629,14.9629,14.6133,14.9629,459670,42.8000,187594
2009-12-15,14.9629,15.6971,14.8580,15.6971,976610,44.9000,20000
2009-12-16,15.6971,15.7321,15.0329,15.0328,889550,43.0000,0
2009-12-17,14.9629,15.7320,14.6832,15.3824,462480,44.0000,0
2009-12-18,15.7320,16.1515,15.7320,16.1516,722180,46.2000,0
2009-12-21,16.1516,16.7809,16.1516,16.6410,561830,47.6000,0
2009-12-22,16.0816,16.5012,16.0816,16.2914,387540,46.6000,20000
2009-12-23,16.2914,16.2914,16.0816,16.1516,296080,46.2000,0
2009-12-24,15.9418,16.0817,15.9069,16.0816,396050,46.0000,20000
2009-12-25,16.7808,16.7808,16.4312,16.4312,685690,47.0000,0
2009-12-28,16.1166,16.2214,16.0466,16.0816,264190,46.0000,0
2009-12-29,15.7320,16.2564,15.7320,15.8020,342830,45.2000,2850000
2009-12-30,15.6622,16.0467,15.6622,15.9418,208290,45.6000,225500
2009-12-31,16.0816,16.4312,15.9418,16.4312,398120,47.0000,0
2010-01-04,16.4312,17.2353,16.4312,17.2353,598640,49.3000,0
2010-01-05,17.8296,18.0044,17.2353,17.4101,935140,49.8000,0
2010-01-06,16.8158,17.4101,16.7808,16.7808,479840,48.0000,0
2010-01-07,16.7808,16.8158,16.4312,16.4312,207490,47.0000,0
2010-01-08,16.6410,16.7109,16.3962,16.4312,351610,47.0000,0
2010-01-11,16.6060,16.6060,15.6621,16.4312,207120,47.0000,225500
2010-01-12,16.2564,16.4312,15.9068,15.9068,269580,45.5000,0
2010-01-13,15.2076,16.4312,15.2076,16.4312,469510,47.0000,0
2010-01-14,16.4312,16.5011,16.0816,16.2215,129590,46.4000,0
2010-01-15,15.9069,16.0467,15.8369,15.8369,213500,45.3000,0
2010-01-18,15.7320,15.7320,15.2076,15.2076,332360,43.5000,0
2010-01-19,15.3824,15.6271,15.3125,15.6272,208770,44.7000,0
2010-01-20,15.8719,15.8719,15.3126,15.3125,154590,43.8000,0
2010-01-21,15.3125,15.3824,15.0328,15.0328,441690,43.0000,0
2010-01-22,15.0328,15.2076,14.7531,14.8580,331220,42.5000,0
2010-01-25,14.7881,14.8930,14.7881,14.8580,161220,42.5000,0
2010-01-26,15.2076,15.2775,14.8930,14.9629,279270,42.8000,0
2010-01-27,15.0678,15.2076,14.9279,14.9629,168830,42.8000,0
2010-01-28,14.8580,15.0328,14.7881,14.7881,134440,42.3000,0
2010-01-29,14.7881,14.7881,14.6832,14.6832,162850,42.0000,0
2010-02-01,14.6832,14.8230,14.6133,14.6133,108370,41.8000,0
2010-02-02,15.0328,15.0328,14.6832,14.7881,260860,42.3000,0
2010-02-03,15.0328,15.2076,14.9629,15.2076,334020,43.5000,120000
2010-02-04,15.2076,15.5572,15.1726,15.5572,341670,44.5000,0
2010-02-05,15.3824,15.3824,15.2076,15.2776,220730,43.7000,0
2010-02-08,14.9979,15.2776,14.9979,15.2776,146740,43.7000,0
2010-02-09,15.1028,15.1727,14.8930,14.8930,80320,42.6000,120000
2010-02-10,15.0328,15.3125,14.8930,15.2076,77640,43.5000,0
2010-02-11,15.2426,15.5572,15.2426,15.5572,229520,44.5000,0
2010-02-12,15.7320,15.7670,15.5222,15.5572,191060,44.5000,0
2010-02-22,15.7320,15.9767,15.7320,15.8020,282530,45.2000,0
2010-02-23,15.8020,15.8020,15.5922,15.8020,473230,45.2000,0
2010-02-24,15.8370,16.2565,15.6622,16.2564,708110,46.5000,0
2010-02-25,16.2564,16.4312,16.0117,16.4312,664780,47.0000,100000
2010-02-26,16.3613,17.1304,16.3263,17.1304,896140,49.0000,0
2010-03-01,17.1304,17.4800,17.1304,17.4101,569580,49.8000,0
2010-03-02,16.9906,17.0955,16.5711,16.5711,438130,47.4000,0
2010-03-03,16.6061,16.7809,16.4313,16.7109,200550,47.8000,20000
2010-03-04,16.7808,16.7808,16.4662,16.4662,180180,47.1000,0
2010-03-05,16.3963,16.6060,16.3963,16.3963,131760,46.9000,0
2010-03-08,16.3963,16.5711,16.2565,16.3963,349730,46.9000,0
2010-03-09,16.3963,16.7809,16.3963,16.7808,423380,48.0000,82500
2010-03-10,17.1394,17.2469,17.1035,17.1746,268350,47.9000,0
2010-03-11,17.2822,17.2822,17.0312,17.0312,90870,47.5000,0
2010-03-12,17.1388,17.1388,16.8878,17.0312,200050,47.5000,0
2010-03-15,17.0312,17.0671,16.8519,16.8519,335920,47.0000,0
2010-03-16,16.6726,16.6726,16.4216,16.4216,289410,45.8000,0
2010-03-17,16.4933,16.6726,16.1348,16.1348,212650,45.0000,0
2010-03-18,16.1348,16.3141,16.0989,16.1706,262660,45.1000,0
2010-03-19,16.1706,16.1706,15.9913,15.9914,326180,44.6000,0
2010-03-22,15.9555,16.4217,15.9555,16.0631,192140,44.8000,0
2010-03-23,16.0990,16.4934,16.0631,16.0989,200810,44.9000,0
2010-03-24,16.1348,16.2065,16.0630,16.2065,124330,45.2000,0
2010-03-25,15.9914,16.0989,15.7762,15.8479,135370,44.2000,0
2010-03-26,15.8479,16.3140,15.7762,16.3141,284850,45.5000,1000000
2010-03-29,16.1707,16.3141,16.0631,16.0989,165200,44.9000,0
2010-03-30,15.9555,16.0630,15.8479,15.8479,119080,44.2000,1000000
2010-03-31,15.8120,16.0630,15.7762,15.7762,148860,44.0000,0
2010-04-01,15.8479,15.8479,15.7403,15.8479,268010,44.2000,0
2010-04-02,16.1347,16.1347,15.7762,15.8838,190480,44.3000,0
2010-04-05,16.0989,16.1348,15.9555,16.0272,265780,44.7000,0
2010-04-06,16.0272,16.0631,15.9555,15.9555,248550,44.5000,0
2010-04-07,15.9555,15.9555,15.8121,15.8838,167350,44.3000,0
2010-04-08,15.7762,15.8838,15.7404,15.7404,266300,43.9000,0
2010-04-09,15.6328,15.8480,15.6328,15.7762,230040,44.0000,0
2010-04-12,15.8121,15.9555,15.7762,15.9555,295540,44.5000,0
2010-04-13,15.8479,15.9555,15.7404,15.7404,117080,43.9000,0
2010-04-14,15.7404,15.7404,15.5970,15.6328,83880,43.6000,0
2010-04-15,15.7762,15.7762,15.5969,15.6328,300830,43.6000,0
2010-04-16,15.6328,15.6687,15.4894,15.4894,226720,43.2000,0
2010-04-19,15.4177,15.4535,15.3460,15.3460,154570,42.8000,0
2010-04-20,15.3460,15.3819,15.1667,15.2026,200870,42.4000,0
2010-04-21,15.1667,15.2385,15.1667,15.2384,146630,42.5000,0
2010-04-22,15.3460,15.8838,15.3101,15.7045,210380,43.8000,0
2010-04-26,15.7045,15.7762,15.5611,15.5611,176100,43.4000,0
2010-04-27,15.5970,15.7762,15.5611,15.7404,273440,43.9000,0
2010-04-28,15.6687,15.7045,15.5611,15.5970,111590,43.5000,0
2010-04-29,15.4894,15.5253,15.4177,15.4177,167650,43.0000,0
2010-05-04,15.4177,16.0989,15.4177,15.8479,331060,44.2000,0
2010-05-05,15.7762,15.7762,15.5252,15.5252,102950,43.3000,0
2010-05-06,15.4176,15.5252,15.3818,15.3818,209480,42.9000,0
2010-05-07,15.2384,15.3101,15.1308,15.2384,285430,42.5000,0
2010-05-10,15.1667,15.2743,14.9516,15.2384,443310,42.5000,0
2010-05-11,15.4177,15.4177,15.1308,15.2384,261630,42.5000,0
2010-05-12,15.0591,15.1667,14.8798,14.8799,431400,41.5000,0
2010-05-13,15.2026,15.2026,14.8799,14.9516,324040,41.7000,0
2010-05-14,15.0950,15.0950,14.9516,14.9516,227070,41.7000,0
2010-05-17,15.0233,15.0233,14.7006,14.8440,347520,41.4000,0
2010-05-18,14.5572,14.8440,14.5572,14.8440,206540,41.4000,0
2010-05-19,14.5930,14.7364,14.5572,14.5572,429800,40.6000,0
2010-05-20,14.3421,14.6289,14.3421,14.6289,443540,40.8000,0
2010-05-21,14.0552,14.3062,14.0194,14.0193,583870,39.1000,0
2010-05-24,14.0193,14.3420,14.0193,14.3420,281430,40.0000,0
2010-05-25,14.3420,14.4137,14.3061,14.4137,378760,40.2000,0
2010-05-26,14.3778,14.4496,14.3420,14.3420,309750,40.0000,0
2010-05-27,14.3420,14.3779,14.3061,14.3779,230180,40.1000,0
2010-05-28,14.5213,14.7006,14.3779,14.7006,232910,41.0000,0
2010-05-31,14.7006,14.7006,14.5930,14.6289,265480,40.8000,0
2010-06-01,14.5572,14.7006,14.5213,14.7006,186910,41.0000,0
2010-06-02,14.6647,14.7365,14.6289,14.7006,373100,41.0000,0
2010-06-03,14.7006,14.7723,14.7006,14.7006,381990,41.0000,0
2010-06-04,14.8537,14.9303,14.8154,14.8661,339560,38.8000,0
2010-06-07,14.4830,14.7512,14.4830,14.5213,254160,37.9000,0
2010-06-08,14.5213,14.5596,14.4830,14.4830,269320,37.8000,0
2010-06-09,14.4064,14.5213,14.4064,14.4447,215320,37.7000,0
2010-06-10,14.4447,14.5213,14.4064,14.4830,191400,37.8000,0
2010-06-11,14.7129,14.7129,14.5596,14.6362,140560,38.2000,0
2010-06-14,14.6362,14.6745,14.5979,14.5979,79290,38.1000,0
2010-06-15,14.7128,14.8278,14.6362,14.8278,243940,38.7000,0
2010-06-16,14.9811,15.1343,14.9427,15.1343,207980,39.5000,0
2010-06-17,15.1343,15.4791,15.0577,15.4792,434550,40.4000,117770
2010-06-18,15.3259,15.6708,15.3259,15.3259,674600,40.0000,0
2010-06-21,15.4792,15.4792,15.2876,15.3642,119230,40.1000,0
2010-06-22,15.0577,15.4408,15.0577,15.4025,164040,40.2000,0
2010-06-23,15.0194,15.4408,15.0194,15.3259,103900,40.0000,36260
2010-06-24,15.3642,15.4025,15.3259,15.3259,152680,40.0000,0
2010-06-25,15.2110,15.2493,14.7512,14.7512,128320,38.5000,0
2010-06-28,14.7512,15.1343,14.7512,15.1343,50970,39.5000,0
2010-06-29,15.1343,15.8623,15.1343,15.8623,408480,41.4000,0
2010-06-30,15.7090,15.7857,15.2876,15.7857,488910,41.2000,6000000
2010-07-01,15.5175,15.7091,15.1343,15.1343,39510,39.5000,0
2010-07-02,15.3259,15.3259,14.9427,15.0960,94670,39.4000,0
2010-07-05,15.1726,15.2493,15.0577,15.2493,145630,39.8000,0
2010-07-06,15.0194,15.3259,14.9428,14.9811,55750,39.1000,244700
2010-07-07,14.9811,15.2493,14.9428,14.9427,43960,39.0000,0
2010-07-08,14.9427,15.2109,14.9427,14.9427,52320,39.0000,0
2010-07-09,14.9427,15.1343,14.9044,14.9044,18950,38.9000,0
2010-07-12,14.9044,14.9427,14.7895,14.7895,24100,38.6000,0
2010-07-13,15.1343,15.3259,14.9428,15.3259,111090,40.0000,0
2010-07-14,15.3259,15.3259,14.8278,14.8278,81300,38.7000,0
2010-07-15,15.0960,15.0960,14.9427,14.9427,39380,39.0000,0
2010-07-16,15.1343,15.1343,14.9810,14.9811,94420,39.1000,0
2010-07-19,15.0960,15.0960,15.0194,15.0960,122320,39.4000,0
2010-07-20,15.1343,15.1343,14.9811,15.0194,146500,39.2000,0
2010-07-21,14.9428,14.9428,14.8278,14.8278,70110,38.7000,0
2010-07-22,14.8278,14.8661,14.6362,14.6362,107000,38.2000,0
2010-07-23,14.5979,14.6362,14.5213,14.5596,127830,38.0000,0
2010-07-26,14.5213,14.5596,14.1765,14.2531,133550,37.2000,0
2010-07-27,14.5596,14.5596,14.1765,14.1765,66980,37.0000,0
2010-07-28,14.1765,14.4830,14.1382,14.1381,64740,36.9000,0
2010-07-29,14.5212,14.5212,14.1764,14.1765,24000,37.0000,0
2010-07-30,14.1765,14.3681,14.1765,14.3680,39300,37.5000,0
2010-08-02,14.3680,14.4446,14.1764,14.1765,26370,37.0000,0
2010-08-03,14.3298,14.3298,14.1382,14.1381,73530,36.9000,30000
2010-08-04,14.1764,14.1764,14.0615,14.1765,64130,37.0000,0
2010-08-05,14.2914,14.2914,14.2148,14.2531,79450,37.2000,22000
2010-08-06,14.2914,14.2914,14.2148,14.2531,114610,37.2000,0
2010-08-09,14.0615,14.2914,13.6784,13.6784,111670,35.7000,0
2010-08-10,13.5251,13.6018,13.2569,13.2952,186800,34.7000,0
2010-08-11,13.4101,13.5251,13.2569,13.3335,114600,34.8000,0
2010-08-12,13.1036,13.3335,12.9120,13.2952,162530,34.7000,0
2010-08-13,13.0270,13.2569,13.0270,13.2569,53260,34.6000,0
2010-08-16,13.3335,13.6784,13.2569,13.6784,103380,35.7000,0
2010-08-17,13.7167,13.9849,13.5635,13.9849,159010,36.5000,0
2010-08-18,13.9849,13.9849,13.7550,13.8316,54130,36.1000,40000
2010-08-19,13.7550,13.8316,13.7550,13.8316,80750,36.1000,0
2010-08-20,13.8316,14.2147,13.7933,14.2148,205430,37.1000,0
2010-08-23,14.0999,14.2531,14.0615,14.1765,170400,37.0000,51000
2010-08-24,14.1765,14.1765,13.9849,13.9849,110180,36.5000,30000
2010-08-25,13.7550,13.7933,13.4868,13.7933,135930,36.0000,0
2010-08-26,13.7933,13.8699,13.7167,13.8316,231230,36.1000,0
2010-08-27,13.8316,14.0998,13.7550,14.0998,233600,36.8000,0
2010-08-30,14.2531,14.5213,14.2531,14.4830,91950,37.8000,0
2010-08-31,14.6746,14.7129,14.4830,14.7129,516550,38.4000,0
2010-09-01,14.4064,14.7129,14.2148,14.7129,168180,38.4000,0
2010-09-06,14.8662,14.8662,14.5596,14.5596,318190,38.0000,0
2010-09-07,14.3680,14.3680,14.2531,14.3297,102770,37.4000,0
2010-09-08,14.1764,14.5596,14.1764,14.5596,184680,38.0000,0
2010-09-09,14.6362,14.7129,14.4830,14.5213,126490,37.9000,0
2010-09-10,14.5213,14.5596,14.1765,14.1765,55360,37.0000,0
2010-09-13,14.4447,14.4447,14.0616,14.3297,114600,37.4000,0
2010-09-14,14.1764,14.5213,14.1764,14.2914,40380,37.3000,0
2010-09-15,14.4830,14.4830,14.0998,14.2531,202130,37.2000,0
2010-09-16,14.0232,14.2531,14.0232,14.0232,142660,36.6000,0
2010-09-17,14.0998,14.4063,14.0232,14.4063,238640,37.6000,0
2010-09-20,14.4063,14.4063,14.0998,14.0998,147180,36.8000,0
2010-09-21,14.2914,14.2914,13.6400,13.6400,408250,35.6000,0
2010-09-22,13.9465,13.9465,13.7166,13.7933,84790,36.0000,0
2010-09-23,13.6400,14.1381,13.6400,14.1381,134410,36.9000,0
2010-09-24,14.1381,14.1381,13.9848,13.9849,40990,36.5000,0
2010-09-27,13.9083,13.9083,13.7550,13.7933,132350,36.0000,0
2010-09-28,13.7167,13.9849,13.7167,13.9849,115620,36.5000,0
2010-09-29,13.8316,13.9849,13.7550,13.9466,60990,36.4000,0
2010-09-30,14.0232,14.0232,13.7167,13.8699,257980,36.2000,0
2010-10-01,13.7933,13.9465,13.7550,13.7933,53730,36.0000,0
2010-10-04,13.9466,13.9466,13.7550,13.7933,299090,36.0000,0
2010-10-05,13.7167,13.8699,13.7167,13.8699,213200,36.2000,0
2010-10-06,13.8699,14.0998,13.8699,14.0998,387140,36.8000,0
2010-10-07,14.0998,14.0998,13.9465,13.9849,149940,36.5000,0
2010-10-08,13.9849,14.0232,13.9083,13.9849,195810,36.5000,0
2010-10-11,13.7933,13.9849,13.7933,13.9849,111880,36.5000,0
2010-10-12,13.8700,13.9466,13.7933,13.7933,61240,36.0000,0
2010-10-13,13.7933,13.9466,13.7550,13.9466,130930,36.4000,0
2010-10-14,13.9849,13.9849,13.9466,13.9466,74470,36.4000,0
2010-10-15,13.9849,13.9849,13.8700,13.9466,167580,36.4000,0
2010-10-18,13.7550,13.8317,13.7550,13.7550,140980,35.9000,0
2010-10-19,13.6401,13.7167,13.4868,13.6017,141430,35.5000,0
2010-10-20,13.6017,13.6017,13.3718,13.3718,180010,34.9000,0
2010-10-21,13.4101,13.4101,13.2569,13.4102,114640,35.0000,0
2010-10-22,13.4868,13.4868,13.2569,13.3335,134950,34.8000,0
2010-10-25,13.0270,13.2186,13.0270,13.0653,170760,34.1000,0
2010-10-26,13.0653,13.3335,13.0653,13.1803,115340,34.4000,0
2010-10-27,13.4102,13.4102,13.1420,13.3335,92540,34.8000,0
2010-10-28,13.3335,13.3335,13.1419,13.3335,61130,34.8000,0
2010-10-29,13.3335,13.4101,13.3335,13.3335,69730,34.8000,146000
2010-11-01,13.4101,13.4101,13.2952,13.4102,128990,35.0000,0
2010-11-02,13.1803,13.2569,13.1037,13.1036,135750,34.2000,0
2010-11-03,13.1036,13.1036,12.9503,13.0653,156210,34.1000,0
2010-11-04,13.1419,13.2186,13.0270,13.0270,109890,34.0000,50000
2010-11-05,13.2569,13.2569,13.0270,13.1803,103610,34.4000,0
2010-11-08,13.0270,13.0270,12.8355,12.8354,134860,33.5000,0
2010-11-09,12.8354,12.8354,12.6055,12.6439,371880,33.0000,0
2010-11-10,12.7205,12.7205,12.5673,12.6439,166720,33.0000,0
2010-11-11,12.3374,12.4523,12.2608,12.2607,86640,32.0000,0
2010-11-12,12.2607,12.4140,11.9159,12.4140,128420,32.4000,25890
2010-11-15,12.4523,12.4523,12.0692,12.1075,122910,31.6000,0
2010-11-16,11.9926,11.9926,11.9159,11.9542,151250,31.2000,0
2010-11-17,12.0691,12.1458,11.6094,11.6094,140980,30.3000,0
2010-11-18,11.8393,11.8776,11.6477,11.8776,79740,31.0000,0
2010-11-19,11.9925,11.9925,11.8393,11.8776,73010,31.0000,0
2010-11-22,11.4945,12.1841,11.4945,12.1841,104950,31.8000,0
2010-11-23,12.1841,12.6439,12.1458,12.6439,230250,33.0000,0
2010-11-24,12.6439,12.6439,12.2991,12.6439,184840,33.0000,0
2010-11-25,12.6439,12.9121,12.6439,12.8738,194510,33.6000,0
2010-11-26,12.6822,12.8738,12.5290,12.6055,90250,32.9000,0
2010-11-29,12.6055,13.0270,12.5289,13.0270,216300,34.0000,0
2010-11-30,13.0270,13.3335,12.6822,12.9504,177300,33.8000,437116
2010-12-01,12.9887,12.9887,12.6439,12.6439,142660,33.0000,0
2010-12-02,12.5290,12.6439,12.4906,12.5672,238560,32.8000,0
2010-12-03,12.6438,13.1802,12.6055,12.7205,424060,33.2000,0
2010-12-06,12.8354,12.8738,12.7205,12.7971,303890,33.4000,0
2010-12-07,12.6438,12.7205,12.5289,12.5289,168110,32.7000,0
2010-12-08,12.6055,12.6055,12.1458,12.1841,157380,31.8000,0
2010-12-09,11.9159,12.5289,11.9159,12.2990,213300,32.1000,0
2010-12-10,12.5672,12.5672,12.4139,12.5289,373060,32.7000,0
2010-12-13,13.1036,13.1419,12.9504,13.0653,1371960,34.1000,0
2010-12-14,13.7162,13.7162,13.6232,13.7070,528020,29.5000,0
2010-12-15,14.3575,14.3575,14.2646,14.3575,1363040,30.9000,0
2010-12-16,14.7757,14.7757,14.1716,14.3575,1264350,30.9000,0
2010-12-17,14.3575,15.0545,14.3110,15.0544,2517270,32.4000,0
2010-12-20,15.0544,15.3332,14.9615,15.1009,726860,32.5000,0
