date,open,high,low,close,volume,unadjusted,putthrough
2007-03-06,29.3735,29.4221,29.3735,29.3722,200880,604.0000,0
2007-03-07,30.3934,30.3934,29.6640,29.6640,43980,610.0000,0
2007-03-08,29.4209,29.4209,28.4483,29.1777,85390,600.0000,0
2007-03-09,30.1503,30.1503,29.1777,29.1777,56050,600.0000,0
2007-03-12,29.6640,29.6640,29.1777,29.6640,87310,610.0000,0
2007-03-13,29.6640,29.7613,28.3024,29.6640,74620,610.0000,0
2007-03-14,28.2051,29.4209,28.2051,28.2051,57450,580.0000,0
2007-03-15,26.7948,26.7948,26.7948,26.7948,102590,551.0000,0
2007-03-16,26.7948,28.1078,26.7948,28.1078,102100,578.0000,0
2007-03-19,29.1776,29.1776,28.1078,28.1078,105730,578.0000,0
2007-03-20,27.7188,27.7188,27.2325,27.3298,100430,562.0000,0
2007-03-21,25.9682,26.0654,25.9682,26.0168,113940,535.0000,0
2007-03-22,26.2599,27.2325,26.2599,26.9894,139830,555.0000,0
2007-03-23,26.9894,26.9894,26.9894,26.9894,119530,555.0000,0
2007-03-26,26.2600,26.2600,25.7737,26.2599,107630,540.0000,0
2007-03-27,25.0442,25.0442,24.9469,24.9469,62970,513.0000,0
2007-03-28,23.7312,24.9469,23.7312,24.9469,126200,513.0000,0
2007-03-29,24.9469,26.1626,24.9469,26.1627,117350,538.0000,0
2007-03-30,26.6490,26.7463,26.3086,26.3085,90460,541.0000,0
2007-04-02,24.9955,25.5304,24.9955,25.2873,57570,520.0000,0
2007-04-03,24.3147,24.3147,24.2661,24.3147,64900,500.0000,0
2007-04-04,24.3147,24.9955,24.3147,24.9955,23700,514.0000,0
2007-04-05,25.1900,25.1900,25.0441,25.0442,50520,515.0000,0
2007-04-06,24.4606,24.8011,24.4606,24.8010,38880,510.0000,0
2007-04-09,24.8010,25.0441,24.8010,25.0442,48570,515.0000,0
2007-04-10,25.0442,25.3360,24.8011,25.3360,83330,521.0000,0
2007-04-11,25.3360,25.5305,25.3360,25.5305,44950,525.0000,0
2007-04-12,26.1627,26.2599,26.0168,26.2599,80100,540.0000,0
2007-04-13,27.2325,27.2325,25.2873,25.2873,149170,520.0000,0
2007-04-16,25.9195,25.9195,25.5304,25.5305,102080,525.0000,0
2007-04-17,25.2874,25.2874,25.0442,25.0442,31000,515.0000,0
2007-04-18,25.2873,25.2873,25.2873,25.2873,62980,520.0000,0
2007-04-19,25.2873,25.2873,24.5579,24.5579,74850,505.0000,0
2007-04-20,24.0716,24.0716,23.3422,23.3421,135750,480.0000,0
2007-04-23,22.3695,22.3695,22.1750,22.1750,56560,456.0000,0
2007-04-24,21.1052,21.1052,21.1052,21.1052,48470,434.0000,0
2007-04-25,20.0840,20.6675,20.0840,20.6675,221550,425.0000,0
2007-05-02,20.9593,21.1052,20.9593,21.0566,137200,433.0000,0
2007-05-03,21.1052,21.4943,21.1052,21.4942,152480,442.0000,0
2007-05-04,22.5640,22.5640,22.5640,22.5641,95960,464.0000,0
2007-05-07,23.6826,23.6826,23.6826,23.6826,136260,487.0000,0
2007-05-08,24.3148,24.3148,24.2175,24.3147,152010,500.0000,0
2007-05-09,24.3147,24.3147,24.3147,24.3147,104100,500.0000,0
2007-05-10,25.5304,25.5304,25.5304,25.5305,131160,525.0000,0
2007-05-11,26.7949,26.7949,26.7949,26.7948,165950,551.0000,0
2007-05-14,28.1078,28.1078,28.1078,28.1078,190090,578.0000,0
2007-05-15,26.7462,26.7462,26.7462,26.7462,76860,550.0000,0
2007-05-16,26.5031,26.5031,25.8709,25.8709,125520,532.0000,0
2007-05-17,25.5305,27.0866,25.5305,27.0866,153220,557.0000,0
2007-05-18,26.7462,26.7462,26.3085,26.3085,146660,541.0000,0
2007-05-21,27.5703,27.5703,27.1327,27.1352,283500,372.0000,0
2007-05-22,26.9893,27.1352,26.9893,27.1352,241370,372.0000,0
2007-05-23,27.1352,27.1352,26.9893,26.9894,274270,370.0000,0
2007-05-24,26.2600,26.6247,26.2600,26.2599,173140,360.0000,0
2007-05-25,26.1140,26.1870,25.8952,26.1140,203300,358.0000,0
2007-05-28,25.9681,26.0411,25.9681,26.0411,176850,357.0000,0
2007-05-29,25.5305,25.5305,25.3117,25.3116,186180,347.0000,0
2007-05-30,24.8010,25.5304,24.8010,25.5305,204950,350.0000,0
2007-05-31,25.5305,25.5305,25.4576,25.4575,165090,349.0000,0
2007-06-01,25.3846,25.3846,25.1657,25.1657,92630,345.0000,0
2007-06-04,24.8010,24.8739,24.8010,24.8010,175240,340.0000,0
2007-06-05,24.0716,24.0716,23.5609,23.5610,200960,323.0000,0
2007-06-06,23.5610,24.0716,23.5610,24.0716,166220,330.0000,0
2007-06-07,24.4363,24.6552,24.4363,24.6551,88290,338.0000,0
2007-06-08,24.4363,24.4363,23.7068,24.0716,164370,330.0000,0
2007-06-11,23.3422,23.3422,23.3422,23.3421,147860,320.0000,0
2007-06-12,23.3421,23.3421,23.2692,23.2692,149160,319.0000,0
2007-06-13,22.4668,22.4668,22.3209,22.3209,426060,306.0000,0
2007-06-14,22.1750,22.2480,22.1750,22.2480,439470,305.0000,0
2007-06-15,22.2480,22.6127,22.2480,22.6127,284560,310.0000,0
2007-06-18,22.9774,22.9774,22.3209,22.3209,276180,306.0000,0
2007-06-19,22.1021,22.3209,22.1021,22.3209,299170,306.0000,0
2007-06-20,22.2480,22.4668,22.2480,22.3209,202860,306.0000,0
2007-06-21,22.3209,22.3209,21.8832,21.8833,151020,300.0000,0
2007-06-22,21.5186,21.8833,21.5186,21.5185,301720,295.0000,0
2007-06-25,22.5397,22.5397,22.5397,22.5398,171530,309.0000,0
2007-06-26,23.6340,23.6340,23.6340,23.6339,218550,324.0000,0
2007-06-27,24.4363,24.4363,22.6856,22.6856,476910,311.0000,0
2007-06-28,22.6127,22.6127,22.4668,22.4668,184710,308.0000,0
2007-06-29,22.3939,22.3939,22.3939,22.3939,137240,307.0000,0
2007-07-02,21.8833,22.0292,21.8833,22.0291,294210,302.0000,0
2007-07-03,22.1020,22.1020,22.1020,22.1021,219630,303.0000,0
2007-07-04,22.6127,22.7586,22.6127,22.7586,164890,312.0000,0
2007-07-05,22.2480,22.6127,22.2480,22.6127,201110,310.0000,0
2007-07-06,22.3939,22.4668,22.3939,22.4668,57070,308.0000,0
2007-07-09,22.2480,22.4668,22.2480,22.4668,136810,308.0000,0
2007-07-10,22.3939,22.4668,22.3939,22.4668,86160,308.0000,0
2007-07-11,22.6127,22.6127,22.4668,22.4668,73500,308.0000,0
2007-07-12,22.4668,22.4668,22.3209,22.3209,79290,306.0000,0
2007-07-13,21.8832,21.8832,21.8103,21.8103,957580,299.0000,0
2007-07-16,21.2267,21.2267,21.1538,21.1538,374810,290.0000,0
2007-07-17,21.1538,21.1538,21.1538,21.1538,464320,290.0000,0
2007-07-18,21.1538,21.1538,21.0079,21.0079,532830,288.0000,0
2007-07-19,21.0079,21.0079,20.7891,20.7891,170180,285.0000,0
2007-07-20,20.8620,20.8620,20.6432,20.6432,339690,283.0000,0
2007-07-23,20.3514,20.3514,19.8408,19.8408,246160,272.0000,0
2007-07-24,19.8847,19.8847,19.5191,19.5189,375620,267.0000,0
2007-07-25,19.0072,19.0072,18.6416,18.6417,411820,255.0000,0
2007-07-26,18.2762,18.2762,18.2762,18.2762,393930,250.0000,0
2007-07-27,18.2762,18.2762,18.2762,18.2762,373240,250.0000,0
2007-07-30,18.4955,18.7879,18.4955,18.4955,284820,253.0000,0
2007-07-31,18.2762,18.4224,17.6913,17.9106,323490,245.0000,0
2007-08-01,17.5451,17.9106,17.3989,17.5451,448440,240.0000,0
2007-08-02,17.4720,17.5451,16.6678,16.6679,336310,228.0000,0
2007-08-03,15.8637,16.0831,15.8637,15.8637,591930,217.0000,0
2007-08-06,15.8637,16.0830,15.8637,15.9368,290560,218.0000,0
2007-08-07,16.3023,16.6678,16.3023,16.6679,249130,228.0000,0
2007-08-08,16.8141,17.4721,16.8141,17.4720,542430,239.0000,0
2007-08-09,17.9837,18.2762,17.9106,18.2762,537810,250.0000,0
2007-08-10,17.9107,17.9107,17.4720,17.5451,507630,240.0000,0
2007-08-13,17.0334,17.1796,16.8141,16.8872,361290,231.0000,0
2007-08-14,16.8872,17.1796,16.8872,17.1796,246630,235.0000,0
2007-08-15,16.8141,16.9603,16.7410,16.8141,192850,230.0000,0
2007-08-16,16.5217,16.6679,16.3024,16.3023,346180,223.0000,0
2007-08-17,16.0830,16.2292,15.9368,16.0830,484890,220.0000,0
2007-08-20,16.0830,16.4485,16.0830,16.4486,200790,225.0000,0
2007-08-21,16.5948,16.8141,16.5948,16.5948,216400,227.0000,0
2007-08-22,16.8141,16.8872,16.5948,16.7410,309370,229.0000,0
2007-08-23,16.7410,16.7410,16.4486,16.4486,225450,225.0000,0
2007-08-24,16.5948,16.8141,16.4486,16.8141,334530,230.0000,0
2007-08-27,16.8141,16.8141,16.3755,16.5217,220710,226.0000,0
2007-08-28,16.5217,16.5217,16.3755,16.5217,164380,226.0000,0
2007-08-29,16.4486,16.5217,16.3755,16.5217,124920,226.0000,0
2007-08-30,16.4486,16.5217,16.3755,16.4486,261390,225.0000,0
2007-08-31,16.4486,16.5948,16.3755,16.4486,229880,225.0000,0
2007-09-04,16.4486,16.7410,16.4486,16.7410,176260,229.0000,0
2007-09-05,16.5217,16.7410,16.4486,16.4486,397330,225.0000,0
2007-09-06,16.4486,16.5948,16.4486,16.4486,128330,225.0000,0
2007-09-07,16.4486,16.5948,16.3755,16.4486,144790,225.0000,0
2007-09-10,16.3755,16.4486,16.2293,16.3023,147010,223.0000,0
2007-09-11,16.3023,16.3754,16.3023,16.3023,149540,223.0000,0
2007-09-12,16.3023,16.3023,16.1561,16.3023,165190,223.0000,0
2007-09-13,16.3023,16.3023,16.1561,16.3023,187850,223.0000,0
2007-09-14,16.3023,16.4485,16.2292,16.4486,216470,225.0000,0
2007-09-17,16.3024,16.4486,16.2293,16.3754,202530,224.0000,0
2007-09-18,16.2292,16.3023,16.2292,16.2292,141940,222.0000,0
2007-09-19,16.2292,16.3023,16.2292,16.3023,181030,223.0000,0
2007-09-20,16.3023,16.5216,16.3023,16.4486,199410,225.0000,0
2007-09-21,16.5948,16.6679,16.5217,16.6679,285620,228.0000,0
2007-09-24,17.0334,17.4721,16.9603,17.4720,309830,239.0000,0
2007-09-25,18.2762,18.2762,17.9106,18.2762,514880,250.0000,0
2007-09-26,19.0072,19.0072,17.9107,18.2762,507520,250.0000,0
2007-09-27,18.2762,19.0072,18.2031,19.0072,471650,260.0000,0
2007-09-28,19.5920,19.9576,19.3727,19.9576,537020,273.0000,0
2007-10-01,20.9080,20.9080,20.6886,20.9079,488930,286.0000,0
2007-10-02,21.9314,21.9314,21.2003,21.6390,882920,296.0000,0
2007-10-03,22.0045,22.0045,21.6390,22.0045,713370,301.0000,0
2007-10-04,21.5659,21.7852,21.5659,21.5659,401260,295.0000,0
2007-10-05,20.9080,21.1273,20.5424,20.5424,420620,281.0000,0
2007-10-08,20.6160,20.6897,20.1743,20.1749,358530,274.0000,0
2007-10-09,20.6167,21.1321,20.2485,21.1321,273910,287.0000,0
2007-10-10,21.1321,21.2794,21.0585,21.1321,227190,287.0000,0
2007-10-11,20.9848,21.0585,20.6903,20.6903,179330,281.0000,0
2007-10-12,20.6903,20.8376,20.6167,20.8376,144790,283.0000,0
2007-10-15,20.8376,20.8376,20.6167,20.6167,195120,280.0000,0
2007-10-16,20.6167,20.6903,20.4694,20.4694,257970,278.0000,0
2007-10-17,20.4694,20.8376,20.4694,20.7640,201640,282.0000,0
2007-10-18,20.6167,20.6904,20.4695,20.4694,176410,278.0000,0
2007-10-19,20.0276,20.2485,19.9540,20.2485,220860,275.0000,0
2007-10-22,19.8803,20.2485,19.8803,20.0276,285680,272.0000,0
2007-10-23,19.8803,19.9540,19.7331,19.9540,526810,271.0000,0
2007-10-24,20.2485,20.6167,20.1749,20.6167,273700,280.0000,120000
2007-10-25,20.6167,20.7640,20.3958,20.3958,292200,277.0000,0
2007-10-26,20.3958,20.3958,20.2485,20.2485,175290,275.0000,0
2007-10-29,19.9540,20.1012,19.9540,19.9540,176680,271.0000,0
2007-10-30,19.8804,20.0276,19.8804,19.8804,254640,270.0000,0
2007-10-31,19.9540,20.0277,19.8804,20.0276,197030,272.0000,0
2007-11-01,20.0276,20.0276,19.8067,19.8804,232680,270.0000,0
2007-11-02,19.5122,19.8804,19.4386,19.4386,244060,264.0000,0
2007-11-05,18.6287,18.9968,18.6287,18.9232,345680,257.0000,0
2007-11-06,18.4078,18.5550,18.1869,18.1869,361210,247.0000,0
2007-11-07,17.8924,18.1869,17.8924,17.9660,355200,244.0000,0
2007-11-08,18.0396,18.4078,18.0396,18.1869,129370,247.0000,0
2007-11-09,18.3342,18.4814,18.2605,18.4814,334340,251.0000,0
2007-11-12,18.5550,18.5550,18.1132,18.4814,258730,251.0000,0
2007-11-13,18.4078,18.4078,17.6715,17.6714,207890,240.0000,0
2007-11-14,18.0396,18.4813,18.0396,18.4814,264240,251.0000,0
2007-11-15,18.3341,18.4078,18.1132,18.1132,147180,246.0000,0
2007-11-16,17.8923,18.3341,17.8923,18.3341,157050,249.0000,0
2007-11-19,18.1132,18.3341,18.1132,18.3341,145600,249.0000,0
2007-11-20,18.3341,18.3341,18.0396,18.1132,255770,246.0000,0
2007-11-21,17.6714,17.8187,17.6714,17.6714,260450,240.0000,0
2007-11-22,18.0396,18.1868,17.9659,18.1132,158550,246.0000,0
2007-11-23,17.8923,18.1868,17.8923,18.1869,126520,247.0000,0
2007-11-26,18.1133,18.1869,18.1133,18.1869,171730,247.0000,0
2007-11-27,18.0396,18.1869,17.8924,17.8923,164250,243.0000,0
2007-11-28,17.7450,17.8923,17.7450,17.7451,140410,241.0000,471588
2007-11-29,17.8187,17.8924,17.5978,17.5978,128960,239.0000,0
2007-11-30,17.5978,17.6714,17.5242,17.5242,149250,238.0000,0
2007-12-03,17.5242,17.6715,17.5242,17.5978,187600,239.0000,0
2007-12-04,17.5978,17.5978,17.3769,17.3769,334400,236.0000,0
2007-12-05,17.3033,17.3033,17.0824,17.0824,257280,232.0000,0
2007-12-06,16.8615,16.9351,16.7879,16.9351,350710,230.0000,0
2007-12-07,16.9351,17.3033,16.9351,17.0824,203800,232.0000,0
2007-12-10,16.9351,17.0824,16.7879,16.7879,301700,228.0000,40000
2007-12-11,16.5670,16.6406,16.4934,16.6406,327840,226.0000,0
2007-12-12,16.4197,16.9351,16.4197,16.7142,329220,227.0000,0
2007-12-13,16.5669,16.6406,16.4933,16.4934,291570,224.0000,0
2007-12-14,16.2725,16.5670,16.2725,16.3461,204820,222.0000,0
2007-12-17,16.4197,16.4197,16.2725,16.2725,203240,221.0000,50000
2007-12-18,16.7879,16.7879,16.3461,16.4934,264940,224.0000,40000
2007-12-19,16.4934,16.9352,16.4934,16.9351,353490,230.0000,0
2007-12-20,16.9351,16.9351,16.5669,16.5670,236310,225.0000,20000
2007-12-21,16.5670,16.6406,16.4934,16.5670,168200,225.0000,0
2007-12-24,16.5670,16.5670,16.4197,16.4197,123130,223.0000,0
2007-12-25,16.4197,16.4197,16.3461,16.3461,121320,222.0000,0
2007-12-26,16.4197,16.4934,16.3461,16.4197,211500,223.0000,0
2007-12-27,16.4197,16.4197,16.3461,16.3461,227980,222.0000,0
2007-12-28,16.3461,16.4197,16.3461,16.4197,172550,223.0000,0
2008-01-02,16.2724,16.3461,16.1252,16.1252,113410,219.0000,0
2008-01-03,15.9043,15.9779,15.8307,15.8307,211160,215.0000,0
2008-01-04,15.6098,15.6834,15.5362,15.6098,180890,212.0000,0
2008-01-07,15.4625,15.4625,15.0944,15.1680,232200,206.0000,0
2008-01-08,15.3889,15.3889,15.3153,15.3153,214660,208.0000,0
2008-01-09,15.0944,15.0944,14.8735,14.8735,159580,202.0000,0
2008-01-10,14.4317,14.5053,14.1372,14.1372,401090,192.0000,0
2008-01-11,14.3581,14.5790,14.3581,14.5053,188290,197.0000,0
2008-01-14,14.5053,14.5053,14.2108,14.2108,239760,193.0000,0
2008-01-15,13.9899,14.0635,13.9163,13.9163,337320,189.0000,0
2008-01-16,14.5053,14.5790,14.3581,14.5789,331740,198.0000,0
2008-01-17,15.2416,15.2416,14.4316,14.6526,387040,199.0000,0
2008-01-18,14.3581,15.0944,14.3581,14.8735,152330,202.0000,0
2008-01-21,14.1372,14.2845,14.1372,14.1372,501440,192.0000,0
2008-01-22,13.4745,13.4745,13.4745,13.4745,202800,183.0000,0
2008-01-23,12.8118,12.8118,12.8118,12.8118,92540,174.0000,180000
2008-01-24,13.4008,13.4008,12.5173,12.5173,430040,170.0000,490000
2008-01-25,12.5173,13.1063,12.5173,13.1063,292790,178.0000,0
2008-01-28,13.0327,13.4008,13.0327,13.4008,190060,182.0000,0
2008-01-29,13.4008,14.0635,13.4008,14.0635,213390,191.0000,235000
2008-01-30,14.7262,14.7262,14.5053,14.7262,352990,200.0000,0
2008-01-31,14.0635,14.5053,14.0635,14.5053,225620,197.0000,0
2008-02-01,14.5053,14.5789,14.4317,14.5789,204640,198.0000,150000
2008-02-12,14.5789,14.5789,14.1371,14.2108,76750,193.0000,135000
2008-02-13,13.7690,13.9163,13.5481,13.5481,206500,184.0000,115000
2008-02-14,13.5481,13.8426,13.5481,13.6217,173150,185.0000,0
2008-02-15,13.6953,13.6953,13.3272,13.5481,90890,184.0000,0
2008-02-18,13.1063,13.1063,12.8854,12.9591,262900,176.0000,0
2008-02-19,12.5909,12.8855,12.5173,12.8854,242480,175.0000,0
2008-02-20,12.5909,12.5909,12.2964,12.2964,312060,167.0000,0
2008-02-21,11.7074,11.7074,11.7074,11.7073,187680,159.0000,0
2008-02-22,11.1919,11.1919,11.1919,11.1919,287230,152.0000,0
2008-02-25,11.4128,11.7073,11.4128,11.7073,301820,159.0000,0
2008-02-26,11.6337,11.7073,11.1919,11.1919,304670,152.0000,0
2008-02-27,11.1183,11.4864,11.1183,11.1183,156900,151.0000,0
2008-02-28,11.2656,11.2656,10.8238,10.8974,123600,148.0000,0
2008-02-29,10.5292,10.8974,10.3820,10.3820,216820,141.0000,0
2008-03-03,9.8666,9.8666,9.8666,9.8666,190060,134.0000,0
2008-03-04,9.4248,9.4248,9.4248,9.4248,134790,128.0000,0
2008-03-05,8.9830,8.9830,8.9830,8.9830,260000,122.0000,0
2008-03-06,9.4248,9.4248,9.4248,9.4248,150750,128.0000,0
2008-03-07,9.8666,9.8666,9.8666,9.8666,66860,134.0000,117500
2008-03-10,10.3084,10.3084,10.3084,10.3083,749480,140.0000,0
2008-03-11,9.8665,10.1610,9.7929,9.8666,438330,134.0000,0
2008-03-12,9.8666,10.3084,9.8666,10.0875,326740,137.0000,0
2008-03-13,10.0875,10.2348,10.0139,10.0875,97870,137.0000,0
2008-03-14,10.0139,10.0875,9.9402,10.0875,229600,137.0000,0
2008-03-17,9.6457,9.7930,9.6457,9.6457,118510,131.0000,0
2008-03-18,9.2039,9.2039,9.2039,9.2039,53240,125.0000,0
2008-03-19,8.7621,9.2039,8.7621,8.7621,414330,119.0000,0
2008-03-20,8.3939,8.7621,8.3939,8.3939,297440,114.0000,0
2008-03-21,8.0257,8.0994,8.0257,8.0258,225440,109.0000,0
2008-03-24,7.6576,7.6576,7.6576,7.6576,61590,104.0000,0
2008-03-25,7.2894,7.2894,7.2894,7.2895,78260,99.0000,0
2008-03-26,6.9582,6.9582,6.9582,6.9581,491820,94.5000,0
2008-03-27,6.9949,6.9949,6.9581,6.9949,564730,95.0000,0
2008-03-28,7.0317,7.0317,6.9949,7.0318,360310,95.5000,20000
2008-03-31,7.0686,7.0686,7.0686,7.0686,281820,96.0000,44100
2008-04-01,7.1054,7.1054,7.1054,7.1054,80650,96.5000,33000
2008-04-02,7.1422,7.1422,7.1422,7.1422,1820,97.0000,0
2008-04-03,7.1790,7.1790,7.1790,7.1790,7660,97.5000,112000
2008-04-04,7.2158,7.2158,7.2158,7.2158,19260,98.0000,0
2008-04-07,7.3262,7.3262,7.3262,7.3263,44420,99.5000,0
2008-04-08,7.4367,7.4367,7.2159,7.2527,658080,98.5000,0
2008-04-09,7.1423,7.1791,7.1423,7.1790,491500,97.5000,50000
2008-04-10,7.0686,7.0686,7.0686,7.0686,100200,96.0000,0
2008-04-11,6.9582,6.9582,6.9582,6.9581,75550,94.5000,70000
2008-04-16,6.8477,6.8477,6.8477,6.8477,89940,93.0000,0
2008-04-17,6.7373,6.9581,6.7373,6.9213,502070,94.0000,0
2008-04-18,6.9581,6.9581,6.8109,6.8109,279560,92.5000,25000
2008-04-21,6.7365,6.7737,6.6992,6.6990,234320,90.0000,0
2008-04-22,6.5873,6.5873,6.5873,6.5874,53530,88.5000,25000
2008-04-23,6.4757,6.4757,6.4757,6.4757,8870,87.0000,0
2008-04-24,6.3640,6.3640,6.3640,6.3641,53300,85.5000,0
2008-04-25,6.2524,6.2524,6.2524,6.2524,43420,84.0000,0
2008-04-28,6.1407,6.2524,6.1407,6.1408,458890,82.5000,0
2008-04-29,6.0291,6.1036,6.0291,6.0291,335710,81.0000,0
2008-05-05,5.9174,5.9174,5.9174,5.9175,123490,79.5000,0
2008-05-06,5.8058,5.8058,5.8058,5.8058,69790,78.0000,0
2008-05-07,5.6941,5.6941,5.6941,5.6942,82390,76.5000,0
2008-05-08,5.5825,5.5825,5.5825,5.5825,108670,75.0000,100000
2008-05-09,5.4709,5.4709,5.4709,5.4709,31710,73.5000,0
2008-05-12,5.3965,5.3965,5.3965,5.3964,45450,72.5000,0
2008-05-13,5.3220,5.3220,5.3220,5.3220,8790,71.5000,0
2008-05-14,5.2476,5.2476,5.2476,5.2476,8580,70.5000,80000
2008-05-15,5.1732,5.1732,5.1732,5.1731,7980,69.5000,0
2008-05-16,5.0987,5.0987,5.0987,5.0987,65920,68.5000,36000
2008-05-19,5.0243,5.0243,5.0243,5.0243,73740,67.5000,109000
2008-05-20,4.9499,4.9499,4.9499,4.9498,13570,66.5000,0
2008-05-21,4.8754,4.8754,4.8754,4.8754,91850,65.5000,0
2008-05-22,4.8010,4.8010,4.8010,4.8010,3320,64.5000,68870
2008-05-23,4.7266,4.7266,4.7266,4.7265,42540,63.5000,0
2008-05-26,4.6521,4.6521,4.6521,4.6521,8560,62.5000,0
2008-05-30,4.5777,4.5777,4.5777,4.5777,20370,61.5000,60000
2008-06-02,4.5033,4.5033,4.5033,4.5032,7300,60.5000,0
2008-06-03,4.4288,4.4288,4.4288,4.4288,10280,59.5000,0
2008-06-04,4.3544,4.3544,4.3544,4.3544,3870,58.5000,0
2008-06-05,4.2800,4.2800,4.2800,4.2799,2430,57.5000,0
2008-06-06,4.2055,4.2055,4.2055,4.2055,6460,56.5000,0
2008-06-09,4.1311,4.1311,4.1311,4.1311,22830,55.5000,0
2008-06-10,4.0567,4.0567,4.0567,4.0566,5040,54.5000,0
2008-06-11,3.9822,3.9822,3.9822,3.9822,12340,53.5000,0
2008-06-12,3.9078,3.9078,3.9078,3.9078,195590,52.5000,0
2008-06-13,3.8334,3.8334,3.8334,3.8333,409120,51.5000,0
2008-06-16,3.7589,3.9077,3.7589,3.9078,639380,52.5000,0
2008-06-17,3.9822,3.9822,3.9822,3.9822,227950,53.5000,25040
2008-06-18,4.0194,4.0194,3.9078,3.9078,645410,52.5000,0
2008-06-19,3.7961,3.7961,3.7961,3.7961,85410,51.0000,0
2008-06-20,3.6844,3.6844,3.6844,3.6845,96710,49.5000,0
2008-06-23,3.5803,3.6622,3.5803,3.5803,409550,48.1000,0
2008-06-24,3.4761,3.6845,3.4761,3.6845,264130,49.5000,0
2008-06-25,3.7589,3.7589,3.7217,3.7589,282020,50.5000,0
2008-06-26,3.8706,3.8706,3.6472,3.6845,171900,49.5000,0
2008-06-27,3.5803,3.7217,3.5803,3.7217,147910,50.0000,0
2008-06-30,3.6100,3.7217,3.6100,3.7217,266050,50.0000,0
